天鹅	鹄
乌鸦	乌
燕	燕子
几维鸟	无翼鸟
鹈鹕	淘河
极乐鸟	风鸟
喜鹊	鹊
朱顶	贮点红
八哥儿	鸲鹆
鸬鹚	鱼鹰
黄鹂	黄莺
鹦鹉	鹦哥
杜鹃	布谷
戴胜	山和尚
鹁鸪	水鸪鸪
鲲鹏	鹏
禽畜	畜禽
鹰	老鹰
雀鹰	鹞子
秃鹫	坐山雕
雕	鹫
雀	麻雀
金丝雀	黄鸟
鸽	鸽子
家鸽	鹁鸽
野鸽	原鸽
乳鸽	白鸽
仙鹤	白鹤
海鸥	海燕
鸡	家鸡
公鸡	雄鸡
母鸡	草鸡
小鸡	角雉
笋鸡	童子鸡
鸭	鸭子
鹅	菜鹅
鱼	鲜鱼
鱼苗	鱼秧
淡水鱼	河鱼
青鱼	黑鲩
草鱼	鲩
鲫	鲫鱼
鳜	鳜鱼
鲢	白鲢
鲟	鲟鱼
鲤	鲤鱼
鳙	鳙鱼
鲥	鲥鱼
鳊	鳊鱼
乌鳢	乌鱼
鳅	泥鳅
黄鳝	鳝鱼
黄鱼	黄花鱼
乌贼	墨鱼
鳓	鳓鱼
鲳	鲳鱼
柔鱼	鱿鱼
章鱼	八带鱼
比目鱼	偏口鱼
鲨鱼	鲛
鳗鲡	鳗
大鲵	娃娃鱼
大麻哈鱼	大马哈鱼
鳕	鳘
鲚	凤尾鱼
真鲷	加级鱼
鲅	蓝点鲅
海龙	杨枝鱼
鳎	鳎目鱼
鳟	鳟鱼
鲈	鲈鱼
鱼虾	水族
龟	乌龟
鳖	鼋
蟹	螃蟹
梭子蟹	蝤蛑
寄生蟹	寄居蟹
虾	虾子
对虾	明虾
蚌	河蚌
蛤蜊	文蛤
贻贝	壳菜
牡蛎	海蛎子
蚶子	蚶
螺	螺蛳
海参	刺参
鲍鱼	鳆
海蜇	蜇
昆虫	虫
蛀虫	蛀
幼虫	毛蚴
蟋蟀	蛐蛐儿
蟑螂	蜚蠊
螳螂	刀螂
花媳妇	花大姐
蚯蚓	曲蟮
蝼蛄	蛞蝼
鲎虫	水鳖子
萤	萤火虫
蝉	知了
衣鱼	纸鱼
地蚕	地老虎
蛴螬	土蚕
水蛭	蛭
松毛虫	松虎
毛虫	毛毛虫
叩头虫	磕头虫
蜈蚣	蚰蜒
星毛虫	梨狗
白蜡虫	蜡虫
星虫	沙虫
黏虫	剃枝虫
钻心虫	蛀心虫
壁虎	蝎虎
蠹	蠹虫
蝎子	蝎
蜗牛	水牛儿
绦虫	寸白虫
肝蛭	肝吸虫
蛤蚧	蛏子
蜂	蜜蜂
蜂王	母蜂
马蜂	胡蜂
蚕	家蚕
蚕蚁	蚁蚕
蚕茧	茧子
蝶	蝴蝶
蛾	蛾子
卷叶蛾	卷叶虫
蜘蛛	蛛蛛
棉红蜘蛛	红蜘蛛
蝗虫	蚂蚱
蝗蝻	跳蝻
螟虫	螟
蚜虫	蚜
棉蚜	棉蚜虫
麦蚜	麦蚜虫
蚊	蚊子
库蚊	家蚊
按蚊	疟蚊
伊蚊	黑斑蚊
孑孓	跟头虫
蚊蝇	蚊虫
蝇	苍蝇
蚁	蚂蚁
臭虫	壁虱
跳蚤	虼蚤
水蚤	鱼虫
虱	虱子
蜱	壁虱
细菌	菌
根瘤菌	固氮菌
抗体	抗原
菌种	菌苗
病菌	病原菌
病原体	病原
酵母菌	酵母
霉菌	霉
醭	白醭
身体	肢体
形体	形骸
全身	浑身
上体	上身
下体	下身
尸体	尸首
尸蜡	木乃伊
尸骨	尸骸
遇难者	丧生者
头	首
白头	皓首
额	前额
头顶	颠
秃顶	光头
脑勺子	后脑勺子
脸	脸盘儿
颊	面颊
颏	下巴
腮	腮帮子
酒窝	笑靥
脑	脑子
颅	颅脑
脑上体	松果腺
垂体	脑下垂体
大脑皮层	皮层
眼	眼睛
秋波	秋水
老视眼	老花眼
眼球	眼珠子
眼白	白眼珠
眼眶	眼圈
眦	眼角
眼里	眼底
晶状体	水晶体
虹膜	虹彩
结膜	结合膜
视网膜	网膜
瞳孔	瞳
眼角膜	泪膜
耳	耳朵
中耳	鼓室
内耳	迷路
外耳门	耳孔
耳垂	耳朵垂
外听道	外耳道
鼓膜	耳鼓
耳轮	耳郭
鼻	鼻子
酒渣鼻	酒糟鼻
鼻孔	鼻腔
口	嘴
吻	口器
唇	嘴唇
兔唇	唇裂
嘴角	口角
舌头	舌
腭	上膛
喉	喉头
咽喉	喉咙
喉结	结喉
小舌	悬雍垂
咽	咽头
扁桃腺	扁桃体
上颌	上颚
下颌	下巴
声带	音带
牙	牙齿
乳齿	奶牙
齿龈	牙龈
臼齿	大牙
智齿	智牙
门齿	门牙
犬齿	犬牙
龋齿	蛀齿
釉质	珐琅质
颈	头颈
脖颈儿	项
肩	肩膀
胸	胸臆
胸脯	脯
胸腔	腔
怀	怀抱
心口	胸口
乳房	乳
乳头	奶头
背	背脊
腰	腰眼
腹	腹部
小腹	小肚子
肚脐	脐
臀	臀部
四肢	肢
臂	胳膊
上臂	膀子
腋	胳肢窝
肘	肘子
手	两手
手掌	巴掌
掌心	手心
拳	拳头
腕	腕子
寸口	尺中
手指	手指头
大拇指	拇指
二拇指	食指
三拇指	中指
小拇指	小指
猪手	猪爪
腿	下肢
腹股沟	鼠蹊
大腿	股
膝	膝盖
小腿	胫
腿肚子	腓
腿腕子	脚腕子
胯	裆部
脚	脚丫子
小脚	金莲
扁平足	平足
赤脚	光脚板子
脚爪	爪子
脚趾	趾
脚跟	脚后跟
脚掌	脚板
脚面	跗面
脚背	跗
蹄子	蹄
角	犄角
鹿茸	茸
羚角	羚羊角
触角	触须
尾	尾巴
鳍	划水
脊鳍	背鳍
翼	翅膀
鞘翅	翅鞘
皮肤	皮
表皮	浮皮
眼皮	眼睑
肌肉	肌
横纹肌	随意肌
平滑肌	不随意肌
腱	肌腱
脂肪	脂
寒毛	汗毛
绒毛	绒
纤毛	毫
马鬃	鬣
羽毛	羽
毛毡	毡
发	头发
黑发	乌发
小辫儿	发辫
青丝	乌云
发髻	髻
鬓	鬓角
髦	刘海
华发	宣发
胎发	胎毛
眉毛	眉
娥眉	柳眉
眉心	印堂
睫毛	眼睫毛
胡子	胡须
络腮胡子	连鬓胡子
骨骼	骨头架子
骨	骨头
骨骺	骺
头骨	颅骨
颧骨	眉棱骨
肩胛骨	胛骨
椎骨	脊椎骨
颈椎	胸椎
脊	脊骨
胸骨	龙骨
肋骨	肋巴骨
髋骨	胯骨
髂骨	肠骨
骶骨	荐骨
股骨	髀
髌骨	髌
骨节	关节
椎间盘	腰椎
指甲	甲
趾甲	脚指甲
甲壳	甲
贝壳	介壳
鳞	鱼鳞
内脏	脏器
器官	官
五脏	五中
肝	肝脏
脾	脾脏
肾	肾脏
胰	胰腺
胆	胆囊
肫	胗
鳔	鱼鳔
感官	感觉器官
气管	呼吸道
食管	食道
输尿管	尿道
肛管	肛道
肛门	肛
心	心脏
肺	肺脏
胃	肚子
肠胃	胃肠
肠	肠子
生殖器	性器官
阴茎	小便
睾丸	外肾
阴部	阴户
阴道	膣
子宫颈	宫颈
胎	胎儿
衣胞	胞衣
胚盘	胎盘
娘胎	胞胎
经络	经脉
脉	脉络
血脉	血管
毛细管	毛细血管
大动脉	主动脉
动脉弓	主动脉弓
静脉	青筋
穴道	穴位
脉搏	脉息
骨髓	髓
神经原	神经细胞
传出神经	运动神经
传入神经	感觉神经
核子	细胞核
腺	腺体
淋巴腺	淋巴结
肾上腺	副肾
前列腺	摄护腺
胸膜	肋膜
横膈膜	膈
瓣膜	瓣
血液	血
潜血	隐血
血淋淋	血丝乎拉
抗毒血清	抗菌血清
淋巴	淋巴液
激素	荷尔蒙
汗	津
痰	饮
唾液	唾
奶水	乳汁
体液	津液
胃酸	胃液
月经	经血
眼泪	泪液
鼻涕	涕
耳屎	耳垢
眼屎	眵
头皮屑	头皮
屎	矢
溏便	稀
尿	小便
精液	精
精子	精虫
卵	子
蛋	卵
鸡蛋	果儿
鸭蛋	鸭子儿
蛋黄	卵黄
蛋白	卵白
五金	金属
铂	白金
锡	焊锡
铝	钢精
金银	金银箔
金	金子
足金	赤金
银	银子
铜	黄铜
紫铜	红铜
铜线	铜丝
铝型材	铝材
钢	钢铁
硅钢	矽钢
角钢	角铁
钢轨	铁轨
钢筋	钢骨
钢水	铁水
铁	黑金
生铁	铸铁
熟铁	锻铁
灰口铁	灰铁
磁铁	磁石
镀锌铁	铅铁
镀锡铁	马口铁
木料	木头
枕木	道木
软木	软硬木
石	石头
闪石	角闪石
燧石	火石
萤石	氟石
木化石	木变石
钟乳石	石钟乳
岩石	岩
磐石	盘石
礁石	礁
卵石	河卵石
矸石	矸子
石头子儿	砾
他山石	他山之石
土	土壤
土堆	土牛
土块	坷拉
黑土	黑钙土
黏土	埴
高岭土	陶土
泥	泥巴
烂泥	稀
沙	砂
沙包	沙丘
水泥	洋灰
混凝土	砼
三合土	三和土
灰浆	砂浆
石灰	白灰
熟石灰	消石灰
沥青	地沥青
石膏	生石膏
砖	砖头
碎砖	砖头
耐火砖	火砖
瓦	瓦片
小青瓦	蝴蝶瓦
瓦垄	瓦楞
板	板子
挡板	隔板
图板	画板
管	管子
陶管	缸管
煤	煤炭
无烟煤	硬煤
焦煤	主焦煤
煤砖	蜂窝煤
褐煤	褐炭
炭	木炭
草炭	草煤
泥炭	泥煤
焦炭	焦
木柴	柴火
火煤	火捻
松明	明子
煤油	火油
石油	原油
酒精	乙醇
润滑油	滑润油
凡士林	矿脂
颜料	颜色
红土	铁丹
蓝靛	靛青
油漆	漆
蚕丝	丝
生丝	绡
棉纱	纱
化学纤维	化纤
锦纶	尼龙
涤纶	的确良
皮革	皮子
毛皮	皮桶子
胶	胶乳
鳔胶	鳔
石花胶	洋菜
橡胶	皮
硫化橡胶	胶皮
粘合剂	黏合剂
玻璃	玻
毛玻璃	磨砂玻璃
有机玻璃	不碎玻璃
釉	釉料
色釉	彩釉
珍珠	真珠
佛珠	念珠
玉石	玉
宝玉	美玉
象牙	牙
金刚钻	金刚石
赛璐珞	假象牙
吡	吡啶
搪瓷	洋瓷
电木	酚醛
肥料	肥
化学肥料	化肥
肥田粉	粒肥
颗粒肥料	粒肥
基肥	底肥
厩肥	圈肥
油饼	枯饼
尿素	脲
氨水	氢氧化铵
复合肥	复合肥料
有机肥	有机肥料
建筑	建筑物
房屋	房子
住房	住宅
楼房	大楼
城楼	箭楼
鼓楼	钟楼
大厦	高楼
广厦	深宅大院
宫殿	宫
红楼	雕梁画栋
小屋	蜗居
草屋	茅屋
棚子	棚
窑	窑洞
故居	故宅
商业楼	商住楼
民居	民宅
居民楼	单元楼
危楼	危房
城堡	城建
茅草房	草房子
别墅	山庄
公馆	官邸
房间	屋子
里屋	里间
外屋	外间
卧室	卧房
厅	大厅
饭厅	餐厅
正房	上房
厢房	厢
厨房	灶间
厕所	厕所间
卫生间	盥洗室
门房	传达室
书房	书斋
教室	讲堂
藏书室	藏书楼
录音室	录音棚
地下室	地窨子
新房	洞房
闺房	闺阁
公堂	大堂
会客厅	接待厅
展室	展厅
单间儿	单间
影厅	电影厅
门	门户
旁门	侧门
宫门	阍
阎	闾
柴门	柴扉
门扇	扉
门闩	闩
门环	兽环
门槛	门坎
窗	窗子
窗台	窗沿
窗框	窗棂
门窗	窗门
门面	门脸
地基	基础
地面	地
天花板	藻井
梁	檩
正梁	脊檩
柱	柱子
桩子	桩
墙壁	墙
城墙	城垣
箭垛子	雉堞
照壁	照墙
夹层墙	夹墙
山墙	房山
防火墙	风火墙
围墙	墙围子
隔断	隔扇
残墙断壁	断壁
长城	万里长城
篱笆	篱
栅栏	栅
屋檐	房檐
檐	檐子
水溜	檐沟
排水沟	沟
阳沟	明沟
阴沟	暗沟
阳台	平台
院子	院落
走廊	廊
台阶	踏步
石级	石阶
楼梯	梯
绳梯	软梯
栏杆	阑干
路	道
马路	街道
人行道	便道
胡同	弄堂
小街	小巷
桥	桥梁
悬索桥	吊桥
开合桥	活动桥
旱桥	天桥
过街桥	过街天桥
田地	土地
良田	肥田
休耕地	休闲地
旱地	旱田
水地	水田
承包田	承包地
田间	田里
熟荒	废耕地
田埂	埂子
园圃	园
温室	暖房
苗床	温床
圈	栏
猪圈	猪舍
马厩	马棚
笼	柙
窠	窝
蜂巢	蜂窝
鸟窝	鸟巢
陷阱	陷坑
水库	蓄水池
堤坝	水坝
圩子	圩垸
水闸	闸
沟渠	沟
沟沟壑壑	千山万壑
井	水井
机井	管井
矿井	竖井
坑道	巷道
工作面	掌子
发电站	发电厂
火电站	热电厂
仓库	仓
粮仓	谷仓
营房	营
堡垒	壁垒
掩体	掩护
鹿砦	鹿角
壕沟	战壕
园林	公园
御花园	御苑
陵园	烈士陵园
花坛	花池子
草坪	草地
塔	宝塔
象牙之塔	象牙塔
亭	亭子
阁	楼阁
舞台	戏台
讲台	讲坛
站台	月台
坟墓	坟茔
陵寝	山陵
坟头	坟山
墓道	神道
祖坟	祖茔
墓穴	穴
碑	碣
墓碑	墓表
皇宫	王宫
祠堂	宗祠
太庙	宗庙
佛殿	殿
庙宇	庙
孔庙	圣庙
寺	寺院
庵	尼姑庵
观	道观
本寺	该寺
教堂	礼拜堂
机器	机
农机	农械
工作母机	母机
蒸气机	汽机
内燃机	摩托
发动机	动力机
柴油机	狄塞耳机
发电机	电机
电动机	马达
汽轮机	汽机
涡轮机	轮机
燃气轮机	气轮机
起重机	吊车
升降机	电梯
天车	行车
钻探机	钻机
凿岩机	风钻
水压机	油压机
织布机	机子
卷扬机	绞车
掘土机	电铲
联合收割机	联合机
拖拉机	铁牛
铲土机	铲运机
鼓风机	吹风机
压路机	轧机
计算机	电脑
输送机	输机
老虎机	赌博机
电子游戏机	游戏机
彩电	彩色电视
柜员机	柜机
内存储器	内存
空调机	空调
烤箱	烘箱
家用电器	家电
放映机	放像机
工具	器
泵	唧筒
水泵	抽水机
气泵	风泵
气筒	打气筒
机床	床子
车床	旋床
冲床	冲压机
刀具	刃具
机件	器件
激光器	莱塞
化油器	汽化器
绞盘	辘轳
滑轮	滑车
飞轮	飞
齿轮	牙轮
滚珠轴承	球轴承
滚珠	钢珠
主轴	主光轴
传动带	皮带
锁链	锁
弹簧	绷簧
发条	弦
合页	合叶
阀	阀门
活塞	鞲鞴
轴瓦	轴衬
销子	销钉
离合器	靠背轮
排挡	挡
履带	链轨
轮轴	轴心
空气锤	气锤
蒸汽锤	汽锤
劈	楔子
筘	杼
钉子	钉
螺钉	螺丝
螺母	螺丝母
螺纹	螺丝扣
地脚螺丝	地脚螺栓
锭子	锭
纱锭	纺锭
制动器	闸
梭	梭子
钥匙	匙
撞锁	碰锁
拉链	拉锁
铁锁链	锒铛
零备件	附配件
电子器件	元器件
转子	旋子
步话机	步谈机
电话机	机子
电唱机	唱机
留声机	话匣子
收音机	无线电
电视机	电视
幻灯机	幻灯
受话器	耳机
发话器	话筒
微音器	送话器
扬声器	喇叭
拾音器	电唱头
电子管	真空管
继电器	替续器
容电器	电容器
两极管	二极管
原线圈	初级线圈
副线圈	次级线圈
呼机	寻呼机
手机	大哥大
电视电话	可视电话
电线	电缆
橡皮线	皮线
电料	电器
电池	干电池
蓄电池	电瓶
开关	电门
插头	插销
电闸	闸
光电池	太阳电池
农具	耕具
镰刀	镰
锄	锄头
耙	耙子
犁	犁头
铧	犁铧
耧	耩子
耢	耱
筢	筢子
水车	翻车
戽斗	戽
风车	扇车
碌碡	磙子
渔具	鱼具
鱼网	罟
鱼漂	浮子
磨子	磨盘
碾子	碾
碓	石碓
蚕箔	箔
蚕簇	山
锛	锛子
螺丝攻	丝锥
叉	叉子
筛	筛子
漏斗	漏子
扳子	扳手
钎子	钎
砂纸	砂布
千斤顶	千斤
磨刀石	砺石
砂轮	砣子
刀	刀子
铡刀	铡
錾刀	錾
剃刀	剃头刀
剪	剪刀
斧	斧头
刃	口
锤	锤子
镐	镐头
洋镐	鹤嘴镐
凿	凿子
冰镩	镩子
锹	铁锹
铲	铲子
刨	刨子
锯	锯子
锉	锉刀
板锉	扁锉
钳	钳子
镊	镊子
夹	夹子
老虎钳	虎钳
火钳	火剪
锥	锥子
改锥	赶锥
棒	棒子
通条	火棒
木棒	木棍
铁棍	铁棒
擀杖	擀面杖
杠	杠子
扁担	担子
墩子	墩
砧板	案板
砧	砧子
模具	胎具
模型	模子
坯	土坯
坯子	砖坯
模板	沙盘
铜模	字模
楦子	楦
夹具	卡具
榫头	榫子
雕版	梓
纸版	纸型
版心	页心
套版	套色版
活版	活字版
仪表	仪器
电流计	安培计
电表	电度表
电压计	伏特计
温度计	温度表
体温计	体温表
指南针	南针
浑天仪	浑仪
水准器	水平
圭表	圭
测试仪	探测仪
流量计	流量表
尺	直尺
丁字尺	丁字规
表尺	标尺
三角尺	三角板
曲尺	矩尺
计算尺	算尺
游标卡尺	卡尺
弓	步弓
秤	衡器
磅秤	台秤
秤锤	秤砣
秤毫	毫
斗	斛
炉子	火炉
灶	炉灶
高炉	鼓风炉
马丁炉	平炉
火油炉	煤油炉
听诊器	听筒
注射器	针
金针	针
脱脂棉	药棉
橡皮膏	胶布
拐杖	拐棍
月经带	卫生带
车	车辆
机车	火车头
火车	列车
轿车	卧车
自行车	脚踏车
赛车	跑车
篷车	棚车
敞车	敞篷车
闷子车	闷罐车
斗车	罐
铲车	铲运车
人力车	洋车
手推车	手车
大板车	排子车
平板车	三轮儿
大车	辂
拖车	挂斗
班车	交通车
灵车	柩车
车驾	凤辇
船	船舶
小船	扁舟
舶	舸
邮轮	邮船
游船	游艇
汽艇	快艇
渡船	摆渡
渡轮	轮渡
救生艇	救难船
舢板	三板
拖轮	拖船
龙舟	龙船
皮划艇	皮艇
筏子	筏
木筏	槎
排筏	排
飞机	铁鸟
飞艇	飞船
轿子	轿
花轿	彩轿
雪橇	爬犁
舵	艄
桨	桡
帆	篷
桅杆	桅
舱	厢
车把	把
方向盘	舵轮
车轮	轮子
轮胎	轮带
外胎	外带
内胎	里带
鞍	鞍子
辔	辔头
笼头	羁
马鞍	马鞍子
马掌	马蹄铁
鞭子	鞭
武器	火器
原子武器	核子武器
枪	枪支
步枪	大枪
盒子枪	驳壳枪
机关枪	机枪
炮	火炮
无坐力炮	无座力炮
火箭炮	喀秋莎
瞎炮	哑炮
刺刀	枪刺
弹药	弹
枪弹	子弹
燃烧弹	烧夷弹
榴霰弹	子母弹
氢弹	热核武器
霰弹	群子弹
飞弹	流弹
弹头	弹丸
弹壳	药筒
手榴弹	手雷
炸药	火药
梯恩梯	黄色炸药
弓	弩弓
箭	矢
响箭	鸣镝
暗箭	暗器
箭头	箭镞
箭靶子	靶子
矛	长矛
枪	长枪
盾	盾牌
印尼盾	印度尼西亚盾
剑	宝剑
短剑	匕首
上方宝剑	尚方宝剑
军舰	兵舰
战列舰	战斗舰
护卫舰	护航舰
潜水艇	潜艇
炮艇	护卫艇
战斗机	歼击机
主机	长机
坦克	坦克车
装甲车	铁甲车
火箭	运载火箭
纸牌	叶子
骨牌	牙牌
扑克	扑克牌
麻将	麻雀
色子	骰子
旱烟袋	烟袋
水烟袋	水烟筒
烟斗	烟嘴儿
刑具	大刑
铡刀	铡
镣	脚镣
铐	手铐
镣铐	桎梏
灯	灯火
日光灯	荧光灯
台灯	桌灯
汽灯	保险灯
本生灯	煤气灯
马灯	桅灯
风灯	风雨灯
油灯	灯盏
灯笼	纱灯
手电筒	电筒
电灯泡	灯泡
灯罩	灯伞
灯心	炷
灯台	檠
镜子	镜
凹面镜	凹镜
凸面镜	凸镜
凹透镜	发散透镜
凸透镜	放大镜
三棱镜	棱镜
眼镜	镜子
透镜	镜片
墨镜	茶镜
花镜	老花镜
望远镜	千里眼
接物镜	物镜
接目镜	目镜
刷	刷子
帚	扫帚
鸡毛掸子	掸子
拖把	墩布
毛巾	手巾
手绢	手巾
头帕	头巾
肥皂	胰子
梳子	梳
针	金针
针鼻儿	针眼
顶针	针箍
线	缕
丝线	绒线
毛线	绒线
线桄子	线轴儿
针线	针头线脑
锅	釜
火锅	一品锅
平底锅	铛
高压锅	压力锅
壶	铫
便壶	夜壶
蒸笼	笼屉
勺子	勺
舀子	水瓢
匙子	匙
筷子	筷
盆	盆子
钵	钵头
钵盂	钵
缸盆	瓦盆
澡盆	浴盆
痰盂	痰桶
马桶	恭桶
瓶	瓶子
冰瓶	保温瓶
暖水瓶	保温瓶
花瓶	花插
吊瓶	输液瓶
盘	盘子
碟	碟子
杯	杯子
酒杯	酒盅
坛子	坛
酒坛	埕
罐子	罐
储存罐	储罐
缸子	缸
箱	箱子
书箱	笈
信箱	邮箱
竹箱	簏
提箱	手提箱
果皮筒	果皮箱
保健箱	急救箱
举报箱	信报箱
盒子	匣子
烟盒	香烟盒
八音盒	八音匣子
暗盒	黑匣子
篮	篮子
篓	篓子
背篓	驮篓
笼	笼子
箩筐	箩
淘箩	筲箕
笆斗	栲栳
簸箕	畚箕
粪箕子	粪筐
提包	手提包
麻包	麻袋
沙包	沙袋
钱包	皮夹子
袋	袋子
网袋	网兜
纸口袋	纸袋
背搭子	褡裢
套	套子
鞘	韬
书套	书函
被套	被袋
滚轮	虎伏
浪木	浪桥
拉簧	扩胸器
杠子	杠
球	球类
乒乓球	台球
康乐球	克郎球
球拍	拍子
弹子	台球
棋	棋子
棋盘	围盘
乐器	法器
打击乐器	响器
弦乐器	丝弦
古琴	七弦琴
三弦	弦子
二胡	南胡
扬琴	洋琴
六弦琴	吉他
阮咸	阮
箫	洞箫
排箫	参差
笙	参差
笛	笛子
号	喇叭
号角	角
小锣	铴锣
鼓槌	桴
拍板	鼓板
老弦	里弦
子弦	外弦
幕	幕布
布景	景
照相机	相机
摄影机	录相机
胶片	软片
影片	片子
拷贝	正片
底片	底版
正色片	分色片
文具	文房四宝
印泥	印色
印台	打印台
信封	封皮
图钉	摁钉儿
糨糊	糨子
钢板	誊写钢版
笔	笔杆
毛笔	毫
钢笔	自来水笔
圆珠笔	原子笔
笔套	笔帽
笔铅	笔心
墨	松烟墨
墨汁	墨水
纸	纸张
报纸	白报纸
宣纸	宣
玉版纸	玉版宣
稿纸	原稿纸
信纸	信笺
吸墨纸	吸水纸
手纸	草纸
砚	砚台
簿册	簿子
表册	表
笔记本	笔记簿
帐簿	帐本
名册	人名册
户口簿	户口册
折子	折
食谱	菜谱
聘书	聘约
卡片	卡
承诺卡	保证卡
名帖	名片
帖	柬
请帖	请柬
黑帖	无名帖
单据	票据
借条	借据
收条	收据
存执	存根
发票	发单
保单	保单
结	保证书
提单	提货单
门票	入场券
站台票	月台票
往返票	来回票
免票	赠券
证书	证明
路条	路签
文凭	毕业证书
执照	照
行车执照	驾照
合格证	合格证书
凭证	凭据
虎符	兵符
标志	标记
牌子	牌
路牌	指路牌
筹码	筹
签子	签
封条	封皮
幛子	幛
匾	匾额
横幅	横披
界桩	桩子
令箭	令旗
旗帜	旗子
军旗	麾
招子	幌子
旗杆	杠
图章	印章
徽章	证章
帽徽	帽章
袖章	袖标
蜡烛	烛
蜡台	烛台
香烛	香火
火柴	洋火
火把	火炬
纽扣	纽
子母扣儿	摁扣儿
襻儿	纽襻
结	结子
活结	活扣
死结	死扣
绳	索
缰绳	絷
钢索	钢缆
链	链子
带	带子
彩带	彩练
绶带	绂
腰带	褡包
腿带	绑腿
吊带	吊袜带
桌子	台子
方桌	八仙桌
圆桌	圆台
书桌	书案
梳妆台	镜台
条案	条桌
抽屉	抽斗
椅子	椅
圈椅	安乐椅
凳子	凳
长凳	条凳
床	榻
行军床	帆布床
木床	板床
病床	病榻
橱	柜
碗橱	碗柜
衣橱	衣柜
床边橱	床边柜
保险柜	保险箱
栏柜	拦柜
屏风	屏
卧具	寝具
被褥	铺盖
被子	被卧
棉絮	棉花胎
褥子	垫被
草垫子	草荐
毯子	毯
枕头	枕
床单	褥单
帐子	蚊帐
席子	席
篾席	竹席
草席	荐
帘子	帘
幔	幔帐
窗帘	窗幔
帐幕	帐篷
垫子	垫
罩子	罩
奶罩	胸罩
面罩	面纱
钟	时钟
座钟	台钟
表	手表
马表	跑表
怀表	挂表
表针	指针
表盘	表面
漏刻	漏壶
化妆品	脂粉
生发油	头油
唇膏	口红
扑粉	香粉
香水	花露水
饰物	装饰品
流苏	穗子
发夹	发卡
首饰	头面
戒指	戒
耳环	耳坠子
项链	项练
镯子	手镯
玉簪	发簪
绣品	刺绣
伞	阳伞
盖	华盖
阳伞	旱伞
扇子	扇
葵扇	芭蕉扇
团扇	纨扇
电扇	风扇
暖壶	汤壶
烘篮	烘笼
玩具	玩意儿
弹子	玻璃球
风筝	纸鸢
玩偶	托偶
拨浪鼓	波浪鼓
铃	铃铛
梆子	梆
哨子	哨
醒木	惊堂木
烟火	焰火
爆竹	炮仗
双响	二踢脚
鞭炮	鞭
棺材	棺木
灵柩	灵榇
寿材	寿木
骨灰盒	骨灰箱
冥器	殉葬品
灵牌	灵位
俑	偶人
银锭	锡箔
衣料	料子
毛料	料子
零头	布头
布	布匹
粗布	毛布
斜纹布	斜纹
羽缎	羽毛缎
卡其	咔叽
花布	印花布
夏布	麻布
灯芯绒	条绒
丝绸	绸缎
纺绸	小纺
纨	缣
练	缟
柞丝绸	茧绸
香云纱	莨绸
春绸	线春
彩绸	彩
毛葛	葛
呢绒	呢子
直贡呢	礼服呢
驼绒	骆驼绒
针织	针织物
衣服	衣物
大衣	大氅
披风	斗篷
披肩	帔
长衫	大褂
罩衫	罩袍
内衣	小衣裳
中装	中服
西装	西服
盛服	盛装
礼服	大礼服
朝服	蟒袍
便装	便服
外衣	外套
夏装	夏衣
冬装	冬衣
皮衣	裘
童装	小衣裳
兜肚	兜兜
睡衣	睡袍
军服	军装
法衣	袈裟
戏装	戏衣
孝服	重孝
鹑衣	百衲衣
上装	上衣
背心	马甲
马褂	单褂
衬衣	衬衫
汗衫	汗褂
绒衣	卫生衣
裤子	裤
衬裤	裤衩
绒裤	卫生裤
裙子	裙
连衣裙	布拉吉
领子	领
裤腰	腰
衣袋	口袋
袖子	衣袖
衣襟	衽
大襟	裾
后襟	后身
前襟	前身
帽	帽子
斗笠	箬帽
小帽	瓜皮帽
纱帽	乌纱帽
皇冠	王冠
鞋	鞋子
拖鞋	趿拉儿
木屐	趿拉板儿
皮鞋	革履
绣花鞋	绣鞋
雨鞋	钉鞋
跑鞋	钉鞋
靴	靴子
头巾	网巾
围巾	围脖儿
袜子	袜
手套	拳套
粮食	食粮
干粮	糇粮
粗粮	糙粮
米	大米
籼米	机米
碎米	粞
江米	糯米
糙米	粝
秫米	高粱米
米粒	糁
米粉	米面
面粉	白面
玉米面	棒子面
麸子	麸皮
饲料	草料
粮草	粮秣
鱼饵	钓饵
鱼虫	金鱼虫
食物	食品
饭食	饭菜
熟食	烟火食
消夜	飧
主食	主食品
副食	副食品
零食	零嘴
肉品	肉食品
饭	米饭
盖饭	盖浇饭
份儿饭	客饭
粥	稀饭
羹	肉汤
锅巴	锅贴
面条	面
汤面	面汤
抻面	拉面
削面	刀削面
卷子	卷
馒头	包子
饼子	饽饽
杂粮	粗粮
窝头	窝窝头
油茶	油茶面儿
菜肴	菜
酒食	酒饭
美食	美味
山珍海味	水陆
糟糠	粗茶淡饭
冷盘	拼盘
菜码儿	浇头
荤菜	荤腥
全家福	一品锅
鱼鲜	海鲜
肉排	排骨
肉末	肉松
肉丸	狮子头
脯	腊肉
烤肉	炙
猪蹄	蹄子
粉蒸肉	米粉肉
白肉	肥肉
杂碎	下水
肥肠	圈子
虾米	海米
干贝	江珧柱
鱼翅	翅
鲞	鲞鱼
咸鱼	鲍鱼
松花	松花蛋
肉片	脔
生肉	鲜肉
素菜	素
千张	豆腐皮
豆腐干	香干
豆腐乳	酱豆腐
豆腐皮	豆腐衣
豆芽儿	豆芽菜
